wake_up_time,brush_time,morning_activity,bathing,breakfast,work_travel_time,work1,break1,work2,lunch,work3,break2,work4,home_travel_time,after_work_time,dinner_time,mediation_time,sleep_time,Opt
20687,21932,22338,26588,26672,28618,31501,38408,38369,50607,53570,59245,59470,66427,68548,71922,73051,77004,0.7578947368421053
21514,22331,23129,27122,27514,29442,33036,38746,41431,51389,55154,59573,60509,67671,71847,73809,74966,79964,0.7052631578947369
20439,22164,22760,26498,26421,28009,31842,38532,37992,50132,54191,59173,59558,66159,66887,70506,74468,75005,0.6789473684210526
20837,22480,23022,27049,27645,29284,33709,38788,40903,52007,55400,59504,60359,67768,70242,73507,76660,79699,0.7315789473684211
19499,22103,22779,26538,27171,28000,32128,38406,38914,50732,52584,59311,59046,66595,68958,72541,72461,75291,0.6789473684210526
22061,22203,23361,27262,27303,29007,33720,38869,41570,51713,56674,59475,60924,66915,70888,74778,76793,77667,0.7315789473684211
19438,22133,22535,26173,26818,28257,30749,38559,39143,50362,54459,59345,59435,66445,67670,70637,74280,75904,0.7315789473684211
20912,22426,23123,27276,27975,28931,33086,38854,40347,51994,55286,59498,61813,67796,69980,73311,75580,78684,0.7578947368421053
20079,22134,22588,26671,26551,27854,30037,38402,38802,50518,52675,59312,59098,66075,67479,72683,74386,75901,0.7052631578947369
20784,22316,23152,27069,28155,29895,33174,38784,40019,52267,55367,59400,61022,67744,71761,73149,74846,78707,0.7315789473684211
19488,22069,22247,26342,26688,28668,31395,38676,38388,50484,54268,59385,58688,66432,67030,70461,73501,76869,0.7052631578947369
21088,22404,23198,26715,28005,29917,32469,38890,41346,52163,55913,59544,62637,66886,69927,74657,76206,78454,0.7315789473684211
19383,21906,22470,26273,26632,28629,30776,38542,38131,51048,54856,59301,59026,65411,68443,72879,72405,76502,0.7315789473684211
21938,22268,22900,27215,27800,29363,34199,38752,39760,52184,56456,59584,61116,66663,71868,73375,74720,77521,0.7315789473684211
18942,22044,22768,26642,26576,28754,32029,38437,39586,50565,52941,59326,58078,65488,67072,71154,72342,74894,0.6526315789473685
22361,22491,22975,27263,27485,29536,32862,38726,41613,52407,55027,59588,60471,67318,71333,73897,76321,79369,0.7578947368421053
20348,21929,22462,26638,26626,27779,31503,38636,37780,50469,53264,59171,60017,66372,66991,72417,73736,75661,0.7315789473684211
21331,22499,22834,27257,27444,29483,34560,38853,41016,52099,56012,59413,60873,67466,71925,75184,74979,77855,0.6789473684210526
18947,22028,22313,26180,26557,28500,31107,38489,38111,50204,54396,59306,58848,65942,67469,72753,73059,76027,0.7578947368421053
21480,22379,23011,26706,27972,28994,34327,38905,40137,52346,55160,59462,61478,67527,70539,73718,75810,80057,0.7315789473684211
19094,22008,22630,26327,26481,28435,31144,38611,38067,50418,54547,59377,59845,66576,68331,71907,73674,76802,0.7578947368421053
22480,22212,23235,26851,27605,29487,34745,38980,41720,51973,56976,59617,61264,67409,71992,74222,76159,77506,0.6526315789473685
20266,22150,22445,26533,26886,27755,30618,38464,38298,50701,53951,59125,59167,65586,66838,72347,72156,75753,0.7052631578947369
20805,22404,22825,26923,28010,29824,33722,38985,39745,51664,55001,59447,62322,67555,71703,75465,75629,79496,0.6789473684210526
19541,22079,22247,26647,27121,28539,32391,38607,37530,50586,53788,59227,60170,65643,67316,71402,73146,76054,0.7315789473684211
21297,22228,23204,27157,28164,29995,33704,38915,40938,51670,56148,59415,61283,66738,70211,74760,76996,79725,0.7052631578947369
20485,21911,22369,26395,27133,28066,30145,38425,38825,50729,54387,59180,59662,65769,68009,71416,74266,77287,0.7315789473684211
21214,22265,23197,27213,27545,29688,32404,38872,41412,51555,55957,59508,60633,67284,69828,74217,74729,79177,0.7578947368421053
19716,22170,22269,26328,27171,28443,30358,38423,38378,51295,54895,59176,58105,65438,68902,70811,73541,75778,0.6789473684210526
20756,22436,23221,27021,27808,29269,33278,38897,41100,52036,55334,59505,62254,66860,71797,73087,76324,78265,0.7315789473684211
20367,22196,22741,26637,26753,27994,30484,38545,39000,51050,53364,59278,59562,65665,68093,70532,72756,76161,0.7315789473684211
21157,22334,22853,27147,27839,29091,33990,38787,41124,51459,56312,59456,62120,66951,70568,73222,76769,79592,0.7052631578947369
20547,22098,22552,26111,26542,27858,32154,38566,38446,50597,53227,59261,59114,66169,68125,72384,72917,76910,0.7578947368421053
21043,22422,23038,26720,27675,29779,34286,38766,39798,51391,56111,59653,62324,67547,71097,74090,76801,79090,0.7315789473684211
19308,22188,22785,26395,26898,28001,30723,38552,38580,50219,54779,59399,58367,66112,67141,71122,72213,75040,0.6789473684210526
20930,22363,23122,27208,27873,28961,32648,38775,39812,51952,56762,59696,62419,67040,71848,75162,74814,79900,0.6526315789473685
19698,22134,22489,26634,27136,27978,30942,38552,37618,50626,53582,59341,58531,65722,66790,71617,73473,77257,0.7315789473684211
20981,22398,23000,27240,27450,28979,33907,38960,39711,51699,55799,59444,60671,66742,71004,75290,75554,77764,0.7315789473684211
19232,22126,22574,26503,26547,28026,30637,38564,39139,50354,54604,59320,58140,66469,67395,72491,74634,76314,0.7315789473684211
21345,22394,23290,26790,28185,29229,32973,38894,41328,52262,56358,59405,60473,67753,70325,74041,76552,78018,0.7578947368421053
19681,21985,22295,26566,26742,27701,31065,38426,38629,50646,54226,59253,58105,66112,67556,71572,72562,76256,0.7052631578947369
22132,22448,23348,27022,27406,29570,33886,38797,41200,51718,54977,59602,61621,67529,71045,74778,76520,78594,0.7578947368421053
20325,22054,22662,26129,26610,28107,30782,38437,37444,50464,52629,59182,59560,66216,66839,72693,72102,76090,0.6526315789473685
22346,22383,23273,26934,28154,29471,33225,38724,40456,52067,56180,59409,60342,67062,71334,75052,77134,80057,0.6789473684210526
18908,21955,22230,26131,27297,28271,30601,38519,38953,50354,53243,59320,58725,66338,66654,70231,73554,76005,0.7052631578947369
20754,22485,23280,26754,28142,28998,32524,38904,39856,52409,56685,59624,62496,67336,71305,74932,75060,79947,0.7052631578947369
20150,22047,22205,26353,26580,27896,31896,38413,38347,50404,53795,59341,59894,65491,69171,70716,72782,77363,0.7315789473684211
21658,22498,23047,26950,27304,29493,33056,38884,40024,51799,56408,59625,60741,67742,70136,73791,76667,79626,0.7315789473684211
19845,22016,22419,26477,27051,27948,30130,38476,38858,50173,53758,59218,59337,66312,68465,70989,74374,74902,0.7052631578947369
21344,22293,23064,27032,27401,29008,32849,38768,39780,51494,56073,59575,60466,67744,71134,73391,75979,78471,0.7578947368421053
19816,22167,22232,26686,26571,28099,31148,38624,38806,50454,53187,59228,59290,65460,67885,71039,72374,75477,0.7315789473684211
21714,22302,23171,27098,28184,29894,34120,38745,41128,52401,55604,59503,62641,66807,71495,74280,77186,77756,0.6789473684210526
19567,21921,22581,26463,26662,28307,31382,38539,37320,50710,53127,59245,59835,66276,68472,70320,72161,75794,0.6789473684210526
21652,22244,22861,26771,27407,29506,33768,38996,41915,51453,56150,59510,60334,67275,71705,75148,76174,78895,0.6789473684210526
19947,22072,22467,26600,26564,28122,31402,38661,38989,50483,53358,59234,58690,65691,68736,72764,73431,74879,0.7315789473684211
20938,22241,23243,26702,27593,28958,32989,38741,41638,51860,56769,59673,62112,67401,70036,75496,74706,79011,0.7315789473684211
19660,22199,22287,26476,27297,28469,31250,38481,38352,51261,52531,59145,59404,66531,69123,70320,72614,76437,0.6789473684210526
21823,22202,23175,27185,27329,29785,33565,38973,41146,51550,57178,59670,61861,67217,69581,74337,77202,79762,0.6789473684210526
19080,22040,22347,26361,26475,28422,31222,38630,38039,50387,54859,59264,60199,65966,68919,70426,73261,76975,0.7315789473684211
22222,22395,23098,26840,27328,29571,33128,38890,39900,52143,55841,59655,60518,67441,71149,74009,75222,77722,0.7578947368421053
19688,22145,22594,26456,26733,27670,32373,38514,39567,50683,54617,59154,58518,65756,69170,71287,73794,76722,0.7578947368421053
20709,22224,22837,26870,28058,29053,34352,38907,40046,51800,55396,59614,60469,67459,70884,74910,75523,79930,0.7315789473684211
19947,22078,22273,26595,27066,28110,31299,38611,37403,50402,53393,59215,58396,66408,68697,72598,72428,76884,0.7052631578947369
21137,22259,22823,27088,27805,29240,34100,38799,40105,52134,56536,59545,61413,66698,71094,72927,75282,80051,0.7315789473684211
20090,22116,22697,26246,26425,27898,30460,38537,39216,50761,53663,59208,59126,66459,68285,70606,72207,74993,0.6789473684210526
21389,22443,22860,27086,28032,29707,33221,38878,39612,51438,55398,59615,61099,67279,71884,73367,75318,77406,0.7315789473684211
19210,22013,22575,26679,27218,27690,31116,38668,38378,50943,53574,59187,60285,65829,69028,71879,73485,76632,0.7578947368421053
22489,22474,23146,26749,28028,29831,34516,39000,40928,51958,56819,59660,61512,66809,69889,72905,76539,79587,0.7052631578947369
19025,21981,22462,26449,26958,28018,31222,38686,38928,50318,53741,59192,58283,65408,67700,71330,74147,75844,0.7578947368421053
21700,22412,23339,26884,27417,29162,33964,38809,40352,51527,54914,59471,60411,67499,70796,75408,75519,78287,0.7315789473684211
20470,22136,22466,26358,27108,27821,31971,38443,37966,50374,53386,59365,59726,66150,69190,71546,72203,74744,0.7052631578947369
21829,22467,22956,26949,28046,29154,32855,38772,41174,51348,56994,59647,62269,66952,71443,74657,76236,77689,0.7052631578947369
18989,22000,22404,26238,26800,28131,32204,38672,37227,50517,54453,59320,58550,66217,67698,72839,73827,75447,0.7315789473684211
21995,22218,22880,27200,27400,29398,33359,38735,40180,51970,56118,59581,62449,67499,70009,75384,75425,78073,0.7052631578947369
19270,21962,22519,26552,26587,27785,31556,38483,38482,50795,54545,59322,58150,65454,67063,72106,73256,77281,0.7052631578947369
21008,22305,22925,26859,28074,29595,33601,38850,41137,52137,56470,59695,60959,67228,71902,73701,75420,77516,0.7315789473684211
19693,21948,22479,26579,26618,28492,31387,38527,37925,50148,53062,59137,58214,65851,67576,71139,72942,76281,0.7315789473684211
22043,22473,23212,27098,27400,29010,33250,38955,39642,52451,55105,59488,60822,67327,71624,73557,74965,77756,0.7315789473684211
20030,22074,22760,26300,27247,27733,31193,38579,37834,50184,52649,59252,59593,65997,68327,70983,73299,76361,0.7315789473684211
21626,22256,23216,27214,27435,28870,33535,38962,41022,51539,57127,59581,61279,67116,70636,75484,75148,79071,0.7052631578947369
19874,21987,22373,26248,26952,27938,31675,38402,37809,50488,53450,59279,58130,65752,67502,70428,74013,74765,0.6789473684210526
21331,22459,23318,27083,27398,29626,33527,38798,40820,51761,56151,59537,62489,67157,71357,74344,76453,79907,0.6789473684210526
20312,22023,22787,26410,26637,28567,30462,38676,37415,51086,54017,59229,59681,66412,68538,70205,72389,76186,0.6789473684210526
21315,22491,23151,27087,27734,29452,34204,38945,41890,51514,56022,59564,61320,67559,70022,73348,75607,79145,0.7315789473684211
19662,22131,22771,26515,26699,28346,30741,38418,39018,50739,52782,59100,59367,65471,68506,71001,74284,76823,0.7315789473684211
22086,22456,23237,27222,27863,29564,34068,38905,40561,51502,55747,59583,61533,66857,70639,75069,75226,78586,0.7315789473684211
19411,22023,22741,26553,26989,28660,32397,38586,39233,50740,53419,59251,59980,65557,67748,72882,74009,75717,0.7578947368421053
20923,22408,23115,27143,27796,29556,33752,38736,40069,51950,55290,59658,62402,67097,71700,74742,76328,78678,0.7052631578947369
20061,22111,22498,26700,26868,28016,30334,38436,39298,50775,54230,59171,58344,66440,66625,70423,72428,76975,0.6526315789473685
22082,22368,23166,26771,27826,29044,33728,38911,40612,51539,57295,59418,61060,67155,70708,74656,75276,77552,0.7315789473684211
20367,21936,22272,26127,26497,27908,32266,38692,37598,51164,54448,59343,58902,66333,68839,72004,72017,76862,0.7315789473684211
22153,22209,23189,26713,27727,29173,34596,38752,39639,51568,56441,59598,62179,66929,71298,74374,76042,79835,0.7052631578947369
20303,22169,22742,26444,27011,27948,31389,38400,38277,50667,53559,59362,58192,65770,67086,71319,73691,75180,0.6789473684210526
20838,22452,23166,27096,27645,29184,34394,38899,41686,52235,56125,59587,60412,66746,70189,74546,75533,79696,0.7052631578947369
19025,22041,22531,26118,26719,28429,32275,38622,37792,50695,54422,59175,58663,66237,68728,71357,72636,76468,0.7315789473684211
21298,22234,23338,26744,28058,29354,32655,38929,40092,51652,55505,59431,62357,67034,70441,73912,74792,78152,0.7315789473684211
20605,22165,22455,26564,26513,28372,31322,38623,38559,50347,53090,59266,58337,66535,68975,72077,73820,74941,0.7315789473684211
21776,22358,23331,27041,27936,29511,33407,38704,40388,51375,57171,59593,60888,67038,71823,75458,76848,79044,0.6526315789473685
19932,22155,22793,26304,26874,27640,32121,38675,38704,50654,53359,59238,59214,66042,67038,72836,74330,74845,0.7052631578947369
21313,22229,23223,27235,27954,29086,33523,38938,39959,51960,55019,59417,61043,66954,71477,72954,74957,77911,0.7315789473684211
20193,21966,22798,26321,27223,27895,30049,38505,39462,51212,53009,59312,58118,65633,68647,72325,72994,74718,0.6789473684210526
21852,22319,22940,26730,28088,29462,34368,38901,40488,52150,55702,59681,60632,67743,71691,75483,76969,78363,0.6789473684210526
19875,21983,22540,26229,27262,27630,31668,38532,37615,50112,53421,59126,60210,66546,69103,70243,73996,75053,0.7052631578947369
21319,22367,23035,26895,27628,29423,33147,38801,41209,51549,55663,59686,60747,67268,70723,75173,77394,80010,0.6789473684210526
19655,22172,22443,26468,27079,28239,31926,38665,37948,51168,53596,59229,58228,66000,66626,70768,74171,76927,0.6789473684210526
21154,22305,23377,26784,28138,29568,33743,38812,41466,51543,55305,59603,60407,67258,70625,74988,74962,80079,0.7052631578947369
19693,21984,22510,26413,26922,28649,30226,38414,37987,50498,54211,59256,60074,65845,68700,70696,72908,74818,0.6789473684210526
21872,22228,22920,27220,27741,29670,33116,38847,41817,51954,57040,59442,61480,66630,71737,73703,74822,77762,0.6789473684210526
20438,22063,22347,26415,26427,28052,31581,38455,37898,50137,54454,59317,58981,65578,67073,71758,74688,76755,0.7315789473684211
20808,22238,23199,26721,27918,29816,34092,38851,40803,51393,55198,59479,61445,66844,69414,74608,75840,77455,0.7578947368421053
19323,22198,22404,26301,27025,28360,30186,38526,37276,50961,54120,59235,58483,65806,67435,70425,73841,75561,0.6789473684210526
21082,22367,23327,26883,27454,29517,33505,38701,41514,51527,55179,59485,61521,67723,70839,74353,76243,80048,0.7315789473684211
20003,22061,22765,26350,26680,28645,31064,38521,37938,50426,54715,59360,58316,65712,67633,70212,74223,76888,0.7315789473684211
20990,22368,22895,26719,27991,29658,33603,38814,40794,51668,55013,59482,62429,66918,71922,75358,77238,79528,0.6263157894736843
20552,22032,22269,26247,26547,28422,31993,38693,38908,50961,53793,59360,58461,65559,67227,72682,72290,76471,0.7052631578947369
22161,22346,23171,27248,27852,28845,32411,38745,41017,52238,55960,59521,60695,67641,69678,74411,75162,77715,0.7578947368421053
20480,22080,22586,26447,27135,28039,31289,38593,37365,50760,52878,59217,58282,66404,67775,71599,72548,75762,0.7052631578947369
20824,22413,23183,26740,28156,29574,34332,38819,41536,51872,56910,59640,60655,67490,70410,73887,76999,78219,0.7315789473684211
19861,21909,22628,26650,26865,28364,31702,38502,38616,51296,54401,59270,58896,66513,67014,70591,73790,77119,0.7052631578947369
21794,22493,23023,27003,27968,29017,34328,38819,41179,52165,55627,59413,61058,67788,71228,75354,76738,79936,0.7052631578947369
19398,22149,22724,26620,26675,27729,31625,38532,39592,50961,53520,59271,59256,66024,66738,71424,74587,75742,0.7315789473684211
20800,22464,23333,26849,27916,29438,33477,38719,40194,51763,55741,59443,61040,67175,71155,73135,76495,77505,0.7578947368421053
19342,21930,22619,26668,27061,27949,32375,38585,38248,50203,52911,59337,59898,65766,69102,71261,72108,75348,0.7052631578947369
20892,22322,23264,26775,27462,29336,33420,38878,40046,52246,56128,59444,62597,66715,71153,74885,75322,77745,0.7315789473684211
19490,22117,22471,26616,27018,27999,31908,38556,38427,50334,54411,59274,59585,65976,68934,70536,72855,76547,0.7315789473684211
21529,22267,23017,27118,27747,29528,32864,38957,39822,52011,57054,59474,61699,67224,71149,73798,75862,78984,0.7315789473684211
20028,22044,22655,26399,27279,28728,31041,38652,37665,50921,53163,59225,59897,65473,67458,70602,73033,75048,0.7052631578947369
20817,22381,23377,26919,28019,29827,34681,38884,41521,52207,55194,59632,61727,67079,69572,73828,74729,77444,0.7315789473684211
20149,22187,22570,26334,27036,27734,31645,38510,39160,51023,52919,59288,60284,66229,66851,71142,73227,76296,0.7315789473684211
21358,22495,23115,26795,27544,29461,33183,38952,39973,51714,56813,59669,60984,67157,70510,75166,75727,77952,0.7315789473684211
18937,21908,22208,26469,27260,28470,31919,38557,37892,50824,54634,59186,58028,65751,67058,72436,72422,75342,0.6526315789473685
21933,22403,23042,27145,27522,29403,32985,38810,40616,51368,56509,59676,62133,66728,70037,75040,77205,79003,0.7052631578947369
20028,22070,22219,26695,26974,28135,31928,38475,37961,50280,53751,59226,58371,66464,68483,70632,73963,75148,0.7052631578947369
22197,22376,22802,26779,27503,29572,33742,38872,40878,51843,57110,59619,60314,66978,71259,73644,75769,77637,0.7315789473684211
19793,21910,22513,26423,26641,28209,30003,38628,37365,51222,52784,59172,60199,66280,67909,70932,73095,76199,0.6789473684210526
21994,22473,23093,26907,27486,29987,33695,38792,39684,51705,55676,59650,60930,66689,70838,73760,75706,79317,0.7578947368421053
19406,21945,22291,26531,26464,28498,32226,38491,38904,50274,54793,59167,58310,66187,66852,71418,74133,76745,0.7315789473684211
21948,22244,23148,27167,27748,29256,34283,38963,40355,52312,55162,59487,61541,67227,70878,73602,76458,80058,0.7315789473684211
19745,22141,22243,26555,26703,28736,30652,38575,39347,51223,54301,59100,59168,65651,68658,71186,73912,76006,0.7578947368421053
21854,22484,23230,27086,27718,29551,34630,38964,41411,51656,56362,59564,61850,67474,71792,73619,74700,78433,0.7052631578947369
19545,21961,22639,26433,27198,27907,32265,38598,37932,51159,54179,59313,59229,66006,69290,70609,72396,74985,0.6789473684210526
21498,22377,23216,26707,27425,29118,34753,38894,40441,51680,56693,59621,60303,66986,70330,73244,75528,79814,0.7052631578947369
19843,22112,22302,26121,27214,28108,31864,38401,38052,51004,54775,59104,59726,65654,66687,71454,72809,77271,0.7315789473684211
21565,22397,22932,26804,27804,29843,34352,38804,40166,51412,55255,59564,61143,66686,71981,74257,76625,78156,0.7315789473684211
20133,22102,22536,26222,27155,28368,31294,38637,38506,51282,52733,59182,59930,65713,68301,71827,73009,75434,0.7315789473684211
20753,22457,22965,27125,27432,29299,33902,38909,40925,51947,55065,59403,61688,67373,70371,74213,76544,77526,0.7578947368421053
20496,22007,22668,26142,26572,28240,31749,38627,39442,50374,52831,59112,60190,65776,66961,71483,73756,76291,0.7052631578947369
21314,22412,22950,27170,27663,28985,34582,38758,40710,51572,56601,59556,60806,67525,71161,75555,77129,79113,0.6789473684210526
19212,22121,22234,26131,27142,28565,31237,38593,38768,50767,52958,59154,58975,66462,68900,72511,72918,77222,0.7578947368421053
21694,22327,22965,26910,28155,29509,33820,38761,41556,51441,55530,59568,61169,66650,71008,74565,75260,79836,0.7315789473684211
20557,21913,22517,26243,26773,28284,30491,38424,37628,50726,52884,59271,58757,65819,68458,72180,74366,76966,0.7578947368421053
20721,22428,23186,26842,28039,29199,32841,38985,39659,51695,55590,59573,62057,67192,71210,73261,75329,78795,0.7578947368421053
18945,22199,22290,26105,26759,27962,31661,38403,39141,50386,54314,59217,58066,65930,68153,72291,72725,76811,0.7315789473684211
21534,22342,22802,26722,27792,29207,34345,38740,40070,51816,55612,59532,61208,67475,71670,73436,74918,78330,0.7315789473684211
20183,22065,22484,26495,26680,27610,31020,38511,39390,50471,53644,59104,58367,65742,67794,72604,74305,76600,0.7578947368421053
21814,22211,23339,26715,27898,29331,33042,38773,40375,52119,55346,59507,62537,66607,69816,73031,77205,78794,0.7052631578947369
19687,22147,22244,26162,26929,28468,31398,38516,37782,50783,52773,59347,59026,65785,67507,71357,74275,77260,0.7315789473684211
21635,22360,23160,26705,27474,29089,33449,38925,40674,52069,55303,59420,61371,66860,69425,73048,74982,79699,0.7315789473684211
19864,22181,22525,26144,26727,28059,32078,38641,37891,50172,53482,59359,58830,65527,68747,71323,74189,75084,0.7315789473684211
21308,22333,23289,27264,28151,28882,32579,38935,40820,51878,55931,59595,61476,66640,70570,74878,77026,78784,0.7315789473684211
19791,22100,22579,26225,26669,27646,32358,38618,38862,51246,53435,59354,60092,65815,68222,72783,73534,75688,0.7578947368421053
20822,22387,23353,26928,27862,29379,34521,38877,41953,52043,56621,59605,61115,66641,69734,75307,76790,79233,0.6526315789473685
19497,22012,22527,26544,27162,28316,30889,38552,37648,50266,54244,59189,59742,66213,67574,72324,73267,75918,0.7578947368421053
21936,22430,23048,26955,27849,28948,32663,38854,40449,51920,55522,59434,62521,67597,70610,75547,75880,78858,0.7052631578947369
20247,22050,22249,26206,26579,27686,31829,38632,39398,50673,54223,59223,58027,65427,66743,72832,74441,74779,0.6789473684210526
22175,22203,23128,26733,28157,29414,34210,38789,41906,51546,55886,59595,61825,67427,69549,75172,75480,78312,0.7052631578947369
20270,22031,22739,26652,26680,28765,31033,38468,39032,50256,53229,59162,59051,65740,69227,72316,73879,74981,0.7315789473684211
21685,22424,23211,26896,27359,29508,32880,38758,41079,51491,54907,59603,60809,66747,70820,75167,77245,77592,0.7052631578947369
20448,21971,22400,26247,27022,28260,30891,38671,38752,50220,53871,59333,59508,65907,68190,70502,72071,75431,0.7052631578947369
20867,22376,23194,26997,28108,28949,33421,38999,40412,51704,55319,59478,60355,67680,71857,73663,76627,78357,0.7315789473684211
20532,22168,22387,26411,26474,28123,31670,38451,39151,50851,52945,59162,58178,65990,66893,72665,72728,76881,0.7052631578947369
21566,22327,23281,26950,27300,29728,34264,38878,40146,51764,56328,59496,61724,67457,71627,73905,77126,78982,0.7052631578947369
19728,22041,22240,26607,26480,28629,30824,38560,39307,50152,52810,59368,59213,65880,68466,71602,73090,75869,0.7315789473684211
22460,22405,22899,27088,27878,29251,32971,38891,40001,52012,57293,59639,62602,66778,71862,74665,76365,77775,0.6789473684210526
20126,21994,22600,26432,26407,27662,31019,38578,39189,50244,54739,59196,58042,66113,68174,70268,73218,75169,0.6789473684210526
21028,22406,23308,26809,27687,29310,34201,38733,40446,51823,55514,59424,61700,67066,71042,75024,77282,79632,0.6789473684210526
20030,22034,22734,26444,26860,28284,30666,38513,37820,50321,54310,59230,59025,66182,67936,71592,73643,75772,0.7578947368421053
22147,22244,23163,26945,27698,29000,33135,38724,40888,52008,56408,59687,62034,66674,71336,74426,76509,79737,0.7315789473684211
19860,21901,22611,26635,26614,28510,31958,38510,37592,50273,54261,59232,59780,65941,67844,71979,74318,77021,0.7578947368421053
21485,22257,23340,26948,27855,29642,32465,38702,39857,52386,55469,59493,62110,66605,70979,75194,77019,79883,0.6789473684210526
20424,22035,22693,26236,27047,27678,31062,38461,38370,51291,53770,59107,59047,65760,67326,71018,72048,74881,0.7052631578947369
22491,22268,22816,26859,27578,29644,33868,38848,41226,51426,55305,59614,62600,66965,70260,75518,74827,78157,0.7052631578947369
19122,21981,22750,26183,26486,28749,32001,38542,38893,50935,54187,59349,59706,66523,68794,72445,74660,75407,0.7578947368421053
21735,22268,23168,26756,28151,29638,33085,38878,40747,52278,55182,59485,60378,67061,70088,73261,75434,79792,0.7315789473684211
20547,22183,22257,26174,27285,28638,31593,38500,39404,50978,54029,59110,59372,66205,68895,70395,74550,75437,0.7315789473684211
22223,22220,23290,26766,27728,29361,34641,38913,40364,52269,55635,59571,60339,67080,70346,72919,76784,78319,0.7052631578947369
20521,22076,22461,26363,26486,28724,31238,38447,38484,50718,52617,59383,58549,65780,67963,70366,73678,76649,0.7052631578947369
22042,22333,23171,27133,27471,29713,33604,38758,41214,52235,55428,59498,61230,67770,70320,74063,75548,78818,0.7578947368421053
19802,22146,22384,26524,26603,28037,30219,38422,38930,50475,52732,59335,59330,65813,68362,72088,73550,74919,0.6789473684210526
22029,22447,23041,27108,27457,28845,33502,38730,40876,51525,57239,59674,60471,67738,69392,75292,75192,79008,0.7052631578947369
19618,22059,22286,26491,27000,28633,31014,38698,37580,50150,52834,59232,60209,65716,67238,72446,73430,74792,0.6789473684210526
21651,22330,22880,27185,27610,29782,34023,38904,40966,51979,55342,59511,60744,67297,70918,73252,75296,78593,0.7578947368421053
19758,21905,22548,26167,27101,27841,31996,38679,39179,51168,54691,59325,57913,66377,66800,72568,72615,75778,0.6789473684210526
20985,22362,23003,27111,27393,29501,34624,38831,40200,51952,56526,59436,61072,66965,69662,75332,75325,78072,0.7052631578947369
19886,22108,22297,26340,26614,28689,30100,38669,38552,51071,54875,59391,59760,65623,68255,71858,72148,76458,0.7052631578947369
22481,22329,23105,26883,27314,29607,32504,38944,40320,52498,55128,59418,60781,67153,69568,74354,75914,79356,0.7578947368421053
19928,21924,22254,26668,27017,28719,31855,38521,37347,50546,54832,59346,59555,66028,66941,72320,72156,76694,0.6789473684210526
20714,22263,23280,26825,27940,29725,32824,38916,41296,52160,55188,59543,60912,67110,71343,74110,74761,78927,0.7315789473684211
19890,22079,22397,26326,27178,27688,30351,38652,38737,51116,53260,59115,57976,65832,68497,70794,73761,74995,0.6526315789473685
21229,22308,23048,27005,27899,29148,33231,38907,39710,52190,56970,59555,60998,67336,70433,73576,77334,79941,0.6789473684210526
19603,22063,22224,26287,27010,27627,32196,38538,38185,50301,53454,59150,59042,66166,67555,70668,73424,77183,0.7315789473684211
21627,22313,23285,26826,27459,29401,32861,38922,41083,51327,56083,59655,60611,66619,70998,74930,76060,79345,0.7578947368421053
20316,22000,22628,26612,26539,27900,30363,38419,38450,50911,54688,59297,59030,65706,69038,71706,74536,76314,0.7578947368421053
21481,22315,22955,27211,27822,29795,32846,38964,40007,51406,54932,59539,61070,67463,71851,74747,75496,79091,0.7315789473684211
19670,22031,22327,26567,27169,28735,30270,38487,37895,50102,54817,59346,58893,65798,67107,72097,72988,75061,0.6789473684210526
22424,22462,22895,26760,27930,29797,34095,38979,40712,51413,56310,59454,62391,66807,69614,75494,75322,79959,0.6789473684210526
19434,21994,22468,26151,27207,27662,30980,38412,37597,50429,53579,59238,59667,65732,67875,70844,73730,76398,0.7315789473684211
21549,22279,22827,27129,27914,29451,32996,38924,42000,52067,55398,59476,60538,67265,71514,73607,76139,79307,0.7052631578947369
18999,21958,22393,26566,26862,28234,32096,38568,39243,50862,54739,59312,60094,65416,68444,72234,73519,77224,0.7578947368421053
21914,22222,23062,27257,27656,28976,32823,38932,41129,51595,55417,59619,61147,67578,70049,73242,76597,77753,0.7578947368421053
20677,22034,22543,26558,26400,28210,31170,38449,37561,50349,53161,59112,58641,66589,69097,70215,72518,76867,0.7052631578947369
21236,22385,23221,27153,27908,29045,33378,38827,39645,51637,55936,59506,60910,67649,70520,73305,74892,78628,0.7578947368421053
19437,21920,22203,26537,26797,28419,32144,38506,38493,50163,53561,59231,59863,66162,66667,70775,74223,75982,0.7052631578947369
21284,22235,23364,26780,28120,29290,33999,38920,41200,51514,55214,59638,61691,67003,69888,75292,75425,77957,0.7315789473684211
20624,21951,22341,26122,26835,28738,31267,38664,39056,50705,53829,59179,58323,66315,67055,70326,73666,76517,0.7052631578947369
21733,22500,23010,27028,27387,29073,32943,38815,39869,52287,56933,59445,60682,67557,71610,74685,75218,79570,0.7052631578947369
20376,21959,22283,26338,26778,28006,32160,38644,37460,51003,53106,59123,58118,65559,68704,71198,72929,77383,0.7052631578947369
21084,22249,23349,26977,28175,28876,32829,38861,41440,52451,56699,59620,60547,67485,70226,74262,76481,79820,0.7315789473684211
20235,22170,22377,26615,27085,27687,30462,38508,37527,50774,54476,59190,59620,66224,69147,70845,72743,77074,0.7052631578947369
22476,22495,22983,27259,27815,29852,33234,38971,40736,51532,56455,59602,61979,67395,70120,75386,76170,79142,0.7315789473684211
